"","name","full_team","team","year","games_in_season","num_games_missing","num_games_injured","injury_types","earliest_injury","latest_injury","position_id","NFL_draft_year","NFL_draft_round","NFL_draft_rank","height_inches","weight_pounds","birthdate","forty_yd","three_cone","bench","broad_jump","combine_height","combine_weight","shuttle","vertical","game_starter"
"110812","Lance Moore","Detroit Lions","det",2015,16,2,4,"ankle",5,14,"WR",NA,NA,NA,69,187,"1983-08-31",4.52,0,0,0,69,177,0,0,1
"110815","Josh Harris","Atlanta Falcons","atl",2015,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,73,224,"1989-04-27",4.82,NA,15,NA,73,252,NA,NA,0
"110816","Tramaine Brock","San Francisco 49ers","sfo",2015,16,1,7,"hamstring  shin foot",1,16,"DEF",NA,NA,NA,72,188,"1988-08-20",NA,NA,NA,NA,NA,NA,NA,NA,1
"110819","Kevin McDermott","Minnesota Vikings","min",2015,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,77,240,"1990-01-12",NA,NA,NA,NA,NA,NA,NA,NA,0
"110820","MyCole Pruitt","Minnesota Vikings","min",2015,17,0,1,"ankle",1,1,"TE",2015,5,143,74,245,"1992-03-24",4.58,7.25,17,118,74,251,4.37,38,1
"110821","Chris Conley","Kansas City Chiefs","kan",2015,18,0,5,"knee  shoulder hand thumb",1,17,"WR",2015,3,76,75,205,"1992-10-25",4.35,7.06,18,139,74,213,4.3,45,0
"110822","Arthur Moats","Pittsburgh Steelers","pit",2015,NA,NA,NA,NA,NA,NA,"DEF",2010,6,178,72,246,"1988-03-14",4.64,7.22,24,122,72,246,4.37,36.5,0
"110861","MyCole Pruitt","Minnesota Vikings","min",2016,NA,NA,NA,NA,NA,NA,"TE",2015,5,143,74,245,"1992-03-24",4.58,7.25,17,118,74,251,4.37,38,0
"110922","Curtis Riley","Tennessee Titans","oti",2016,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,72,190,"1992-07-18",NA,NA,NA,NA,NA,NA,NA,NA,0
"110941","Su'a Cravens","Washington Football Team","was",2016,16,5,7,"hip concussion illness arm",2,16,"OL",2016,2,53,73,224,"1995-07-07",4.58,0,16,114,73,226,0,27,0
"110959","Nick Marshall","New York Jets","nyj",2016,16,2,2,"ankle hamstring",11,16,"DEF",NA,NA,NA,74,205,"1992-06-30",4.54,6.96,12,124,73,207,4.15,37.5,0
"110966","Jonotthan Harrison","Indianapolis Colts","clt",2016,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,76,300,"1991-08-25",5.15,7.97,27,113,75,304,4.86,27,1
"110967","Kevin McDermott","Minnesota Vikings","min",2016,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,77,240,"1990-01-12",NA,NA,NA,NA,NA,NA,NA,NA,0
"110968","Sam Bradford","Minnesota Vikings","min",2016,NA,NA,NA,NA,NA,NA,"QB",2010,1,1,76,224,"1987-11-08",4.79,0,0,0,76,236,0,0,1
"110969","MyCole Pruitt","Chicago Bears","chi",2016,16,3,3,"knee",1,8,"TE",2015,5,143,74,245,"1992-03-24",4.58,7.25,17,118,74,251,4.37,38,0
"110971","Tyler Higbee","Los Angeles Rams","ram",2016,NA,NA,NA,NA,NA,NA,"TE",2016,4,110,78,255,"1993-01-01",4.77,NA,NA,NA,78,249,NA,NA,0
"110973","Tramaine Brock","San Francisco 49ers","sfo",2016,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,72,188,"1988-08-20",NA,NA,NA,NA,NA,NA,NA,NA,1
"110976","Chris Conley","Kansas City Chiefs","kan",2016,NA,NA,NA,NA,NA,NA,"WR",2015,3,76,75,205,"1992-10-25",4.35,7.06,18,139,74,213,4.3,45,1
"110979","Arthur Moats","Pittsburgh Steelers","pit",2016,NA,NA,NA,NA,NA,NA,"DEF",2010,6,178,72,246,"1988-03-14",4.64,7.22,24,122,72,246,4.37,36.5,0
"110980","Josh Harris","Atlanta Falcons","atl",2016,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,73,224,"1989-04-27",4.82,NA,15,NA,73,252,NA,NA,0
"111016","Krishawn Hogan","Indianapolis Colts","clt",2017,16,11,11,"knee",6,16,"WR",NA,NA,NA,75,217,"1995-05-12",NA,NA,NA,NA,NA,NA,NA,NA,0
"111020","Chris Conley","Kansas City Chiefs","kan",2017,17,12,12,"achilles",6,17,"WR",2015,3,76,75,205,"1992-10-25",4.35,7.06,18,139,74,213,4.3,45,1
"111023","Sam Bradford","Minnesota Vikings","min",2017,18,16,17,"knee",2,18,"QB",2010,1,1,76,224,"1987-11-08",4.79,0,0,0,76,236,0,0,1
"111073","MyCole Pruitt","Houston Texans","htx",2017,16,3,3,"calf",14,16,"TE",2015,5,143,74,245,"1992-03-24",4.58,7.25,17,118,74,251,4.37,38,0
"111082","Kevin McDermott","Minnesota Vikings","min",2017,18,3,3,"shoulder",16,18,"OL",NA,NA,NA,77,240,"1990-01-12",NA,NA,NA,NA,NA,NA,NA,NA,0
"111086","Curtis Riley","Tennessee Titans","oti",2017,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,72,190,"1992-07-18",NA,NA,NA,NA,NA,NA,NA,NA,0
"111090","Jonotthan Harrison","New York Jets","nyj",2017,16,2,2,"concussion hand",2,10,"OL",NA,NA,NA,76,300,"1991-08-25",5.15,7.97,27,113,75,304,4.86,27,0
"111094","Tyler Higbee","Los Angeles Rams","ram",2017,NA,NA,NA,NA,NA,NA,"TE",2016,4,110,78,255,"1993-01-01",4.77,NA,NA,NA,78,249,NA,NA,1
"111097","Josh Harris","Atlanta Falcons","atl",2017,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,73,224,"1989-04-27",4.82,NA,15,NA,73,252,NA,NA,0
"111098","Arthur Moats","Pittsburgh Steelers","pit",2017,NA,NA,NA,NA,NA,NA,"DEF",2010,6,178,72,246,"1988-03-14",4.64,7.22,24,122,72,246,4.37,36.5,0
"111100","Ryan Ramczyk","New Orleans Saints","nor",2017,NA,NA,NA,NA,NA,NA,"OL",2017,1,32,78,314,"1994-04-22",NA,NA,25,NA,78,310,NA,NA,1
"111101","Tramaine Brock","Minnesota Vikings","min",2017,18,4,4,"groin  hamstring foot",1,16,"DEF",NA,NA,NA,72,188,"1988-08-20",NA,NA,NA,NA,NA,NA,NA,NA,0
"111137","Sam Bradford","Arizona Cardinals","crd",2018,NA,NA,NA,NA,NA,NA,"QB",2010,1,1,76,224,"1987-11-08",4.79,0,0,0,76,236,0,0,1
"111243","Josh Harris","Atlanta Falcons","atl",2018,16,5,5,"hip  knee",1,16,"OL",NA,NA,NA,73,224,"1989-04-27",4.82,NA,15,NA,73,252,NA,NA,0
"111260","Su'a Cravens","Denver Broncos","den",2018,16,11,11,"knee",1,16,"OL",2016,2,53,73,224,"1995-07-07",4.58,0,16,114,73,226,0,27,0
"111288","M.J. Stewart","Tampa Bay Buccaneers","tam",2018,16,5,6,"foot",8,13,"DEF",2018,2,53,71,200,"1995-09-16",4.54,6.9,18,118,71,200,4.28,35,0
"111289","MyCole Pruitt","Tennessee Titans","oti",2018,NA,NA,NA,NA,NA,NA,"TE",2015,5,143,74,245,"1992-03-24",4.58,7.25,17,118,74,251,4.37,38,0
"111290","Tae Davis","New York Giants","nyg",2018,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,73,224,"1996-08-14",NA,NA,NA,NA,NA,NA,NA,NA,1
"111291","Curtis Riley","New York Giants","nyg",2018,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,72,190,"1992-07-18",NA,NA,NA,NA,NA,NA,NA,NA,1
"111292","Jonotthan Harrison","New York Jets","nyj",2018,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,76,300,"1991-08-25",5.15,7.97,27,113,75,304,4.86,27,1
"111293","Kevin McDermott","Minnesota Vikings","min",2018,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,77,240,"1990-01-12",NA,NA,NA,NA,NA,NA,NA,NA,0
"111294","Tramaine Brock","Denver Broncos","den",2018,16,3,3,"thigh ribs",4,13,"DEF",NA,NA,NA,72,188,"1988-08-20",NA,NA,NA,NA,NA,NA,NA,NA,1
"111297","D.J. Reed","San Francisco 49ers","sfo",2018,16,1,1,"heel",12,12,"DEF",2018,5,142,69,193,"1996-11-11",4.51,NA,11,NA,69,188,NA,36.5,0
"111301","Brandon Facyson","Los Angeles Chargers","sdg",2018,18,0,1,"concussion",18,18,"DEF",NA,NA,NA,74,197,"1994-09-08",4.53,NA,16,NA,74,197,NA,NA,0
"111303","Ryan Ramczyk","New Orleans Saints","nor",2018,NA,NA,NA,NA,NA,NA,"OL",2017,1,32,78,314,"1994-04-22",NA,NA,25,NA,78,310,NA,NA,1
"111305","Chris Conley","Kansas City Chiefs","kan",2018,NA,NA,NA,NA,NA,NA,"WR",2015,3,76,75,205,"1992-10-25",4.35,7.06,18,139,74,213,4.3,45,1
"111306","Tyler Higbee","Los Angeles Rams","ram",2018,19,0,1,"knee",5,5,"TE",2016,4,110,78,255,"1993-01-01",4.77,NA,NA,NA,78,249,NA,NA,1
"111329","Shaun McDonald","Pittsburgh Steelers","pit",2009,NA,NA,NA,NA,NA,NA,"WR",2003,4,106,70,183,"1981-06-13",4.43,0,0,0,68,169,0,0,0
"111356","Rashad Butler","Houston Texans","htx",2009,NA,NA,NA,NA,NA,NA,"OL",2006,3,89,76,317,"1983-02-10",5.3,7.9,16,106,77,293,4.55,28,0
"111357","Mathias Kiwanuka","New York Giants","nyg",2009,NA,NA,NA,NA,NA,NA,"DEF",2006,1,32,77,267,"1983-03-08",4.7,7.27,17,120,78,266,4.13,32,1
"111358","Lance Laury","Seattle Seahawks","sea",2009,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,74,242,"1982-01-17",NA,NA,NA,NA,NA,NA,NA,NA,0
"111372","Mathias Kiwanuka","New York Giants","nyg",2010,16,13,13,"neck",4,16,"DEF",2006,1,32,77,267,"1983-03-08",4.7,7.27,17,120,78,266,4.13,32,0
"111440","Marcus Dixon","New York Jets","nyj",2010,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,76,295,"1984-09-16",5.2,7.58,21,111,76,292,4.67,26,1
"111441","C.J. Spiller","Buffalo Bills","buf",2010,16,2,3,"hamstring",10,12,"RB",2010,1,9,71,194,"1987-08-05",4.37,0,18,0,71,196,0,0,0
"111443","Rashad Butler","Houston Texans","htx",2010,NA,NA,NA,NA,NA,NA,"OL",2006,3,89,76,317,"1983-02-10",5.3,7.9,16,106,77,293,4.55,28,0
"111444","Britton Colquitt","Denver Broncos","den",2010,NA,NA,NA,NA,NA,NA,"P",NA,NA,NA,75,210,"1985-03-20",4.89,NA,NA,NA,75,205,NA,NA,0
"111445","Lance Ball","Denver Broncos","den",2010,NA,NA,NA,NA,NA,NA,"RB",NA,NA,NA,69,223,"1985-06-19",NA,NA,NA,NA,NA,NA,NA,NA,0
"111450","Lance Laury","New York Jets","nyj",2010,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,74,242,"1982-01-17",NA,NA,NA,NA,NA,NA,NA,NA,0
"111451","Antonio Brown","Pittsburgh Steelers","pit",2010,19,1,1,"knee",11,11,"WR",2010,6,195,70,185,"1988-07-10",4.56,6.98,13,105,70,186,4.18,33.5,0
"111464","Rashad Butler","Houston Texans","htx",2011,18,16,16,"elbow",3,18,"OL",2006,3,89,76,317,"1983-02-10",5.3,7.9,16,106,77,293,4.55,28,0
"111544","Marcus Dixon","New York Jets","nyj",2011,16,0,12,"knee  shoulder hip",1,14,"DEF",NA,NA,NA,76,295,"1984-09-16",5.2,7.58,21,111,76,292,4.67,26,0
"111545","C.J. Spiller","Buffalo Bills","buf",2011,16,0,1,"knee",5,5,"RB",2010,1,9,71,194,"1987-08-05",4.37,0,18,0,71,196,0,0,1
"111552","Antonio Brown","Pittsburgh Steelers","pit",2011,NA,NA,NA,NA,NA,NA,"WR",2010,6,195,70,185,"1988-07-10",4.56,6.98,13,105,70,186,4.18,33.5,0
"111554","Britton Colquitt","Denver Broncos","den",2011,NA,NA,NA,NA,NA,NA,"P",NA,NA,NA,75,210,"1985-03-20",4.89,NA,NA,NA,75,205,NA,NA,0
"111555","Lance Ball","Denver Broncos","den",2011,NA,NA,NA,NA,NA,NA,"RB",NA,NA,NA,69,223,"1985-06-19",NA,NA,NA,NA,NA,NA,NA,NA,0
"111558","Mathias Kiwanuka","New York Giants","nyg",2011,NA,NA,NA,NA,NA,NA,"DEF",2006,1,32,77,267,"1983-03-08",4.7,7.27,17,120,78,266,4.13,32,0
"111575","Marcus Dixon","New York Jets","nyj",2012,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,76,295,"1984-09-16",5.2,7.58,21,111,76,292,4.67,26,0
"111650","C.J. Spiller","Buffalo Bills","buf",2012,16,0,10,"shoulder",4,16,"RB",2010,1,9,71,194,"1987-08-05",4.37,0,18,0,71,196,0,0,1
"111651","Jamie McCoy","Pittsburgh Steelers","pit",2012,NA,NA,NA,NA,NA,NA,"TE",NA,NA,NA,74,240,"1987-07-21",NA,NA,NA,NA,NA,NA,NA,NA,0
"111652","Antonio Brown","Pittsburgh Steelers","pit",2012,16,3,7,"ankle illness",8,14,"WR",2010,6,195,70,185,"1988-07-10",4.56,6.98,13,105,70,186,4.18,33.5,0
"111653","Brandon Marshall","Jacksonville Jaguars","jax",2012,NA,NA,NA,NA,NA,NA,"OL",2012,5,142,73,245,"1989-09-10",4.72,7.05,28,108,73,242,4.09,30.5,0
"111654","Mathias Kiwanuka","New York Giants","nyg",2012,16,0,1,"groin",1,1,"DEF",2006,1,32,77,267,"1983-03-08",4.7,7.27,17,120,78,266,4.13,32,0
"111658","Britton Colquitt","Denver Broncos","den",2012,NA,NA,NA,NA,NA,NA,"P",NA,NA,NA,75,210,"1985-03-20",4.89,NA,NA,NA,75,205,NA,NA,0
"111659","Malik Jackson","Denver Broncos","den",2012,17,0,1,"finger",12,12,"DEF",2012,5,137,77,285,"1990-01-11",4.85,7.38,25,105,77,284,4.41,28,0
"111660","Lance Ball","Denver Broncos","den",2012,17,0,1,"ankle",6,6,"RB",NA,NA,NA,69,223,"1985-06-19",NA,NA,NA,NA,NA,NA,NA,NA,0
"111725","Rashad Butler","Cleveland Browns","cle",2013,NA,NA,NA,NA,NA,NA,"OL",2006,3,89,76,317,"1983-02-10",5.3,7.9,16,106,77,293,4.55,28,0
"111774","Levine Toilolo","Atlanta Falcons","atl",2013,NA,NA,NA,NA,NA,NA,"TE",2013,4,133,80,268,"1991-07-30",4.86,7.09,17,113,80,260,4.57,31,1
"111775","C.J. Spiller","Buffalo Bills","buf",2013,16,1,4,"ankle",6,9,"RB",2010,1,9,71,194,"1987-08-05",4.37,0,18,0,71,196,0,0,1
"111776","Mathias Kiwanuka","New York Giants","nyg",2013,16,0,1,"ribs",5,5,"DEF",2006,1,32,77,267,"1983-03-08",4.7,7.27,17,120,78,266,4.13,32,1
"111777","Antonio Brown","Pittsburgh Steelers","pit",2013,NA,NA,NA,NA,NA,NA,"WR",2010,6,195,70,185,"1988-07-10",4.56,6.98,13,105,70,186,4.18,33.5,1
"111778","Eric Martin","Cleveland Browns","cle",2013,16,0,3,"foot  head illness",1,15,"DEF",NA,NA,NA,74,250,"1991-07-21",NA,NA,NA,NA,NA,NA,NA,NA,0
"111788","Brandon Marshall","Denver Broncos","den",2013,NA,NA,NA,NA,NA,NA,"OL",2012,5,142,73,245,"1989-09-10",4.72,7.05,28,108,73,242,4.09,30.5,0
"111789","Britton Colquitt","Denver Broncos","den",2013,NA,NA,NA,NA,NA,NA,"P",NA,NA,NA,75,210,"1985-03-20",4.89,NA,NA,NA,75,205,NA,NA,0
"111790","Malik Jackson","Denver Broncos","den",2013,19,0,2,"knee",13,14,"DEF",2012,5,137,77,285,"1990-01-11",4.85,7.38,25,105,77,284,4.41,28,1
"111868","Jason Verrett","Los Angeles Chargers","sdg",2014,16,10,12,"shoulder  hamstring",1,16,"DEF",2014,1,25,70,188,"1991-06-18",4.38,6.69,NA,128,69,189,4,39,1
"111877","David Foucault","Carolina Panthers","car",2014,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,80,320,"1989-01-07",NA,NA,NA,NA,NA,NA,NA,NA,1
"111910","Mathias Kiwanuka","New York Giants","nyg",2014,16,5,8,"knee",9,16,"DEF",2006,1,32,77,267,"1983-03-08",4.7,7.27,17,120,78,266,4.13,32,1
"111939","Eric Martin","Cleveland Browns","cle",2014,16,1,2,"concussion",1,2,"DEF",NA,NA,NA,74,250,"1991-07-21",NA,NA,NA,NA,NA,NA,NA,NA,0
"111947","Prince Shembo","Atlanta Falcons","atl",2014,16,0,6,"knee calf ankle",3,8,"OL",2014,4,139,73,253,"1991-12-24",4.71,7.29,26,122,73,253,4.31,38.5,0
"111948","Levine Toilolo","Atlanta Falcons","atl",2014,NA,NA,NA,NA,NA,NA,"TE",2013,4,133,80,268,"1991-07-30",4.86,7.09,17,113,80,260,4.57,31,1
"111951","C.J. Spiller","Buffalo Bills","buf",2014,16,7,9,"chest collarbone",4,15,"RB",2010,1,9,71,194,"1987-08-05",4.37,0,18,0,71,196,0,0,0
"111956","Antonio Brown","Pittsburgh Steelers","pit",2014,NA,NA,NA,NA,NA,NA,"WR",2010,6,195,70,185,"1988-07-10",4.56,6.98,13,105,70,186,4.18,33.5,1
"111958","Crockett Gillmore","Baltimore Ravens","rav",2014,18,1,2,"back",13,14,"TE",2014,3,99,78,260,"1991-11-16",4.89,7.42,0,120,78,260,4.44,33.5,0
"111959","Tre Boston","Carolina Panthers","car",2014,18,0,0,"",Inf,-Inf,"DEF",2014,4,128,73,205,"1992-06-25",4.58,7.04,18,116,72,204,4.31,35,1
"111960","Brandon Marshall","Denver Broncos","den",2014,17,2,4,"concussion foot",12,17,"OL",2012,5,142,73,245,"1989-09-10",4.72,7.05,28,108,73,242,4.09,30.5,1
"111961","Britton Colquitt","Denver Broncos","den",2014,17,0,2,"illness",11,16,"P",NA,NA,NA,75,210,"1985-03-20",4.89,NA,NA,NA,75,205,NA,NA,0
"111962","Malik Jackson","Denver Broncos","den",2014,17,0,1,"knee",14,14,"DEF",2012,5,137,77,285,"1990-01-11",4.85,7.38,25,105,77,284,4.41,28,1
"112067","Crockett Gillmore","Baltimore Ravens","rav",2015,16,6,8,"calf shoulder back",4,16,"TE",2014,3,99,78,260,"1991-11-16",4.89,7.42,0,120,78,260,4.44,33.5,1
"112079","Eric Martin","New England Patriots","nwe",2015,18,1,1,"illness",14,14,"DEF",NA,NA,NA,74,250,"1991-07-21",NA,NA,NA,NA,NA,NA,NA,NA,0
"112095","C.J. Spiller","New Orleans Saints","nor",2015,16,3,4,"knee  head",1,16,"RB",2010,1,9,71,194,"1987-08-05",4.37,0,18,0,71,196,0,0,0
"112096","Jason Verrett","Los Angeles Chargers","sdg",2015,16,2,6,"foot groin hamstring",3,16,"DEF",2014,1,25,70,188,"1991-06-18",4.38,6.69,NA,128,69,189,4,39,1
"112105","Levine Toilolo","Atlanta Falcons","atl",2015,NA,NA,NA,NA,NA,NA,"TE",2013,4,133,80,268,"1991-07-30",4.86,7.09,17,113,80,260,4.57,31,1
"112111","Antonio Brown","Pittsburgh Steelers","pit",2015,18,1,1,"concussion",18,18,"WR",2010,6,195,70,185,"1988-07-10",4.56,6.98,13,105,70,186,4.18,33.5,1
"112121","JJ Nelson","Arizona Cardinals","crd",2015,18,4,4,"shoulder",3,6,"WR",2015,5,159,70,160,"1992-04-24",4.28,7.02,NA,127,70,156,4.15,36,0
"112122","Brandon Marshall","Denver Broncos","den",2015,19,0,6,"foot finger  ankle ankle",1,18,"OL",2012,5,142,73,245,"1989-09-10",4.72,7.05,28,108,73,242,4.09,30.5,1
"112123","Britton Colquitt","Denver Broncos","den",2015,NA,NA,NA,NA,NA,NA,"P",NA,NA,NA,75,210,"1985-03-20",4.89,NA,NA,NA,75,205,NA,NA,0
"112124","Malik Jackson","Denver Broncos","den",2015,19,0,3,"head notinjuryrelated illness",2,17,"DEF",2012,5,137,77,285,"1990-01-11",4.85,7.38,25,105,77,284,4.41,28,1
"112125","Tre Boston","Carolina Panthers","car",2015,NA,NA,NA,NA,NA,NA,"DEF",2014,4,128,73,205,"1992-06-25",4.58,7.04,18,116,72,204,4.31,35,0
"112167","Jason Verrett","Los Angeles Chargers","sdg",2016,16,12,12,"knee",5,16,"DEF",2014,1,25,70,188,"1991-06-18",4.38,6.69,NA,128,69,189,4,39,1
"112186","C.J. Spiller","Seattle Seahawks","sea",2016,NA,NA,NA,NA,NA,NA,"RB",2010,1,9,71,194,"1987-08-05",4.37,0,18,0,71,196,0,0,0
"112192","Crockett Gillmore","Baltimore Ravens","rav",2016,16,7,7,"thigh",8,14,"TE",2014,3,99,78,260,"1991-11-16",4.89,7.42,0,120,78,260,4.44,33.5,0
"112244","Brandon Marshall","Denver Broncos","den",2016,16,5,5,"hamstring",8,16,"OL",2012,5,142,73,245,"1989-09-10",4.72,7.05,28,108,73,242,4.09,30.5,1
"112248","C.J. Spiller","New York Jets","nyj",2016,NA,NA,NA,NA,NA,NA,"RB",2010,1,9,71,194,"1987-08-05",4.37,0,18,0,71,196,0,0,0
"112265","Tre Boston","Carolina Panthers","car",2016,16,1,2,"ankle knee",11,16,"DEF",2014,4,128,73,205,"1992-06-25",4.58,7.04,18,116,72,204,4.31,35,1
"112274","Malik Jackson","Jacksonville Jaguars","jax",2016,NA,NA,NA,NA,NA,NA,"DEF",2012,5,137,77,285,"1990-01-11",4.85,7.38,25,105,77,284,4.41,28,1
"112275","Jalen Ramsey","Jacksonville Jaguars","jax",2016,NA,NA,NA,NA,NA,NA,"DEF",2016,1,5,73,208,"1994-10-24",4.41,6.94,14,135,73,209,4.18,41.5,1
"112277","Britton Colquitt","Cleveland Browns","cle",2016,NA,NA,NA,NA,NA,NA,"P",NA,NA,NA,75,210,"1985-03-20",4.89,NA,NA,NA,75,205,NA,NA,0
"112278","JJ Nelson","Arizona Cardinals","crd",2016,16,1,1,"shoulder",2,2,"WR",2015,5,159,70,160,"1992-04-24",4.28,7.02,NA,127,70,156,4.15,36,0
"112282","Anthony Brown","Dallas Cowboys","dal",2016,17,0,1,"concussion",16,16,"DEF",2016,6,189,71,196,"1993-12-15",4.33,7.03,19,115,71,192,4.19,35,0
"112284","Antonio Brown","Pittsburgh Steelers","pit",2016,NA,NA,NA,NA,NA,NA,"WR",2010,6,195,70,185,"1988-07-10",4.56,6.98,13,105,70,186,4.18,33.5,1
"112285","Levine Toilolo","Atlanta Falcons","atl",2016,NA,NA,NA,NA,NA,NA,"TE",2013,4,133,80,268,"1991-07-30",4.86,7.09,17,113,80,260,4.57,31,1
"112297","Jason Verrett","Los Angeles Chargers","sdg",2017,16,15,15,"knee",2,16,"DEF",2014,1,25,70,188,"1991-06-18",4.38,6.69,NA,128,69,189,4,39,1
"112344","C.J. Spiller","Kansas City Chiefs","kan",2017,NA,NA,NA,NA,NA,NA,"RB",2010,1,9,71,194,"1987-08-05",4.37,0,18,0,71,196,0,0,0
"112384","Adam Bighill","New Orleans Saints","nor",2017,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,70,230,"1988-10-16",NA,NA,NA,NA,NA,NA,NA,NA,0
"112437","Anthony Brown","Dallas Cowboys","dal",2017,16,0,1,"ankle",5,5,"DEF",2016,6,189,71,196,"1993-12-15",4.33,7.03,19,115,71,192,4.19,35,0
"112438","Britton Colquitt","Cleveland Browns","cle",2017,NA,NA,NA,NA,NA,NA,"P",NA,NA,NA,75,210,"1985-03-20",4.89,NA,NA,NA,75,205,NA,NA,0
"112442","Brandon Marshall","Denver Broncos","den",2017,NA,NA,NA,NA,NA,NA,"OL",2012,5,142,73,245,"1989-09-10",4.72,7.05,28,108,73,242,4.09,30.5,1
"112443","Tre Boston","Los Angeles Chargers","sdg",2017,16,0,1,"calf",1,1,"DEF",2014,4,128,73,205,"1992-06-25",4.58,7.04,18,116,72,204,4.31,35,1
"112444","JJ Nelson","Arizona Cardinals","crd",2017,16,0,4,"hamstring knee",3,13,"WR",2015,5,159,70,160,"1992-04-24",4.28,7.02,NA,127,70,156,4.15,36,1
"112449","Levine Toilolo","Atlanta Falcons","atl",2017,18,1,1,"knee",16,16,"TE",2013,4,133,80,268,"1991-07-30",4.86,7.09,17,113,80,260,4.57,31,1
"112450","Antonio Brown","Pittsburgh Steelers","pit",2017,17,2,4,"toe calf",12,17,"WR",2010,6,195,70,185,"1988-07-10",4.56,6.98,13,105,70,186,4.18,33.5,1
"112454","Donald Payne","Jacksonville Jaguars","jax",2017,19,2,2,"hamstring",4,11,"DEF",NA,NA,NA,71,217,"1994-07-12",NA,NA,NA,NA,NA,NA,NA,NA,0
"112455","Malik Jackson","Jacksonville Jaguars","jax",2017,NA,NA,NA,NA,NA,NA,"DEF",2012,5,137,77,285,"1990-01-11",4.85,7.38,25,105,77,284,4.41,28,1
"112456","Jalen Ramsey","Jacksonville Jaguars","jax",2017,19,0,4,"ankle hand hamstring",2,13,"DEF",2016,1,5,73,208,"1994-10-24",4.41,6.94,14,135,73,209,4.18,41.5,1
"112568","Zack Golditch","Arizona Cardinals","crd",2018,NA,NA,NA,NA,NA,NA,"OL",NA,NA,NA,77,295,"1995-02-22",NA,NA,NA,NA,NA,NA,NA,NA,0
"112587","JJ Nelson","Arizona Cardinals","crd",2018,16,1,1,"illness",15,15,"WR",2015,5,159,70,160,"1992-04-24",4.28,7.02,NA,127,70,156,4.15,36,0
"112592","Bruce Hector","Philadelphia Eagles","phi",2018,NA,NA,NA,NA,NA,NA,"DEF",NA,NA,NA,74,296,"1994-10-07",NA,NA,NA,NA,NA,NA,NA,NA,0
"112598","Antonio Brown","Pittsburgh Steelers","pit",2018,16,1,1,"notinjuryrelated",16,16,"WR",2010,6,195,70,185,"1988-07-10",4.56,6.98,13,105,70,186,4.18,33.5,1
"112600","Donald Payne","Jacksonville Jaguars","jax",2018,16,8,8,"knee",8,15,"DEF",NA,NA,NA,71,217,"1994-07-12",NA,NA,NA,NA,NA,NA,NA,NA,0
"112601","Malik Jackson","Jacksonville Jaguars","jax",2018,NA,NA,NA,NA,NA,NA,"DEF",2012,5,137,77,285,"1990-01-11",4.85,7.38,25,105,77,284,4.41,28,0
"112602","Jalen Ramsey","Jacksonville Jaguars","jax",2018,16,0,3,"ankle knee",3,12,"DEF",2016,1,5,73,208,"1994-10-24",4.41,6.94,14,135,73,209,4.18,41.5,1
"112603","Levine Toilolo","Detroit Lions","det",2018,NA,NA,NA,NA,NA,NA,"TE",2013,4,133,80,268,"1991-07-30",4.86,7.09,17,113,80,260,4.57,31,1
"112604","Britton Colquitt","Cleveland Browns","cle",2018,NA,NA,NA,NA,NA,NA,"P",NA,NA,NA,75,210,"1985-03-20",4.89,NA,NA,NA,75,205,NA,NA,0
"112606","Tre Boston","Arizona Cardinals","crd",2018,16,2,3,"shoulder chest",7,9,"DEF",2014,4,128,73,205,"1992-06-25",4.58,7.04,18,116,72,204,4.31,35,0
"112607","Brandon Marshall","Denver Broncos","den",2018,16,5,8,"knee",3,13,"OL",2012,5,142,73,245,"1989-09-10",4.72,7.05,28,108,73,242,4.09,30.5,0
"112609","Anthony Brown","Dallas Cowboys","dal",2018,18,1,2,"hand back",15,16,"DEF",2016,6,189,71,196,"1993-12-15",4.33,7.03,19,115,71,192,4.19,35,1
"112625","Derek Stanley","Los Angeles Rams","ram",2009,NA,NA,NA,NA,NA,NA,"WR",2007,7,249,72,173,"1985-08-27",NA,NA,NA,NA,NA,NA,NA,NA,0
"112761","Charlie Peprah","Atlanta Falcons","atl",2009,16,2,2,"hamstring",15,16,"DEF",2006,5,158,71,203,"1983-02-24",4.66,6.81,15,119,71,206,4.09,37.5,0
